,8wk,9mo,18mo,18mo-8wk,celltype,bulk.18mo,bulk.8wk,bulk.9mo
chr11_4695,0.2564640111809923,0.2508735150244584,0.3256464011180992,0.0691823899371069,DG_Glut,2,2,2
chr11_4772,0.13556953179594688,0.13696715583508037,0.19986023759608665,0.06429070580013976,DG_Glut,1,2,1
chr12_332,0.1893780573025856,0.1970649895178197,0.2522711390635919,0.06289308176100628,DG_Glut,2,2,2
chr12_362,0.1795946890286513,0.15234102026554858,0.22012578616352202,0.040531097134870714,DG_Glut,2,2,2
chr12_383,0.07407407407407407,0.09084556254367575,0.1243885394828791,0.050314465408805034,DG_Glut,2,2,2
chr12_486,0.17051013277428373,0.18029350104821804,0.27113906359189377,0.10062893081761004,DG_Glut,2,2,2
chr12_496,0.18029350104821804,0.13976240391334732,0.20125786163522014,0.0209643605870021,DG_Glut,2,2,2
chr12_672,0.1509433962264151,0.15234102026554858,0.21313766596785463,0.062194269741439545,DG_Glut,2,2,2
chr12_680,0.16142557651991615,0.15653389238294899,0.21733053808525507,0.05590496156533892,DG_Glut,2,2,2
chr12_1059,0.11041229909154437,0.11530398322851153,0.16981132075471697,0.059399021663172596,DG_Glut,2,0,0
chr12_1223,0.12718378756114604,0.1090146750524109,0.1872816212438854,0.060097833682739354,DG_Glut,2,2,2
chr12_1259,0.09853249475890985,0.11250873515024458,0.15513626834381553,0.056603773584905676,DG_Glut,1,1,1
chr12_1278,0.3424178895877009,0.3277428371767994,0.44654088050314467,0.10412299091544375,DG_Glut,2,2,2
chr12_1316,0.2389937106918239,0.19776380153738643,0.2907058001397624,0.05171208944793848,DG_Glut,2,2,2
chr12_1386,0.12718378756114604,0.14465408805031446,0.20405310971348709,0.07686932215234105,DG_Glut,2,2,2
chr12_1468,0.15723270440251572,0.1586303284416492,0.21663172606568834,0.059399021663172624,DG_Glut,2,2,2
chr12_1525,0.12368972746331237,0.1320754716981132,0.2103424178895877,0.08665269042627534,DG_Glut,2,2,2
chr12_1580,0.12299091544374563,0.14046121593291405,0.18378756114605171,0.060796645702306085,DG_Glut,2,2,2
chr12_1634,0.23549965059399022,0.2026554856743536,0.2851153039832285,0.04961565338923826,DG_Glut,2,2,0
chr12_1784,0.19357092941998602,0.15583508036338226,0.2292103424178896,0.035639412997903575,DG_Glut,0,2,0
chr12_1808,0.0992313067784766,0.10552061495457722,0.18867924528301888,0.08944793850454229,DG_Glut,2,2,2
chr12_2012,0.13417190775681342,0.13417190775681342,0.19077568134171907,0.05660377358490565,DG_Glut,2,2,2
chr12_2117,0.30957372466806427,0.2907058001397624,0.39902166317260657,0.0894479385045423,DG_Glut,2,2,2
chr12_2163,0.16561844863731656,0.1586303284416492,0.21593291404612158,0.05031446540880502,DG_Glut,2,2,2
chr12_2461,0.06988120195667366,0.08525506638714186,0.14046121593291405,0.07058001397624039,DG_Glut,0,0,0
chr12_2819,0.22431865828092243,0.2026554856743536,0.2948986722571628,0.07058001397624039,DG_Glut,2,2,2
chr12_2883,0.259958071278826,0.25925925925925924,0.3494060097833683,0.0894479385045423,DG_Glut,2,2,2
chr12_2898,0.1928721174004193,0.18588399720475193,0.2543675751222921,0.06149545772187279,DG_Glut,2,2,2
chr12_2921,0.053109713487071976,0.06359189378057302,0.1111111111111111,0.05800139762403913,DG_Glut,2,0,2
chr12_2973,0.3612858141160028,0.3445143256464011,0.4647099930118798,0.10342417889587702,DG_Glut,2,2,2
chr12_3079,0.12508735150244585,0.15024458420684836,0.1774982529699511,0.05241090146750524,DG_Glut,2,0,0
chr12_3281,0.3801537386443047,0.37596086652690425,0.4584206848357792,0.0782669461914745,DG_Glut,2,2,1
chr12_3299,0.29559748427672955,0.2718378756114605,0.350104821802935,0.05450733752620546,DG_Glut,2,2,2
chr12_3433,0.16981132075471697,0.17470300489168414,0.22012578616352202,0.05031446540880505,DG_Glut,2,2,2
chr12_3579,0.10482180293501048,0.11740041928721175,0.18798043326345212,0.08315863032844165,DG_Glut,2,2,2
chr12_3674,0.1774982529699511,0.17889587700908455,0.2522711390635919,0.0747728860936408,DG_Glut,0,0,0
chr12_3995,0.2292103424178896,0.2375960866526904,0.2976939203354298,0.0684835779175402,DG_Glut,2,2,2
chr12_4124,0.2236198462613557,0.19776380153738643,0.2613556953179595,0.03773584905660379,DG_Glut,0,0,0
chr12_4665,0.1628232005590496,0.1816911250873515,0.24598183088749126,0.08315863032844165,DG_Glut,2,2,2
chr13_145,0.10971348707197764,0.10272536687631027,0.1628232005590496,0.05310971348707197,DG_Glut,2,0,2
chr13_327,0.14605171208944795,0.1334730957372467,0.19426974143955275,0.0482180293501048,DG_Glut,2,2,2
chr13_394,0.18029350104821804,0.1684136967155835,0.2697414395527603,0.08944793850454227,DG_Glut,2,2,2
chr13_586,0.0880503144654088,0.1069182389937107,0.15164220824598182,0.06359189378057302,DG_Glut,2,2,2
chr13_630,0.0880503144654088,0.08735150244584207,0.14255765199161424,0.05450733752620544,DG_Glut,0,0,0
chr13_766,0.13696715583508037,0.15024458420684836,0.21593291404612158,0.07896575821104121,DG_Glut,2,2,2
chr13_812,0.18378756114605171,0.20125786163522014,0.2529699510831586,0.0691823899371069,DG_Glut,2,2,2
chr13_882,0.08455625436757512,0.06219426974143955,0.11250873515024458,0.02795248078266946,DG_Glut,2,2,2
chr13_1001,0.1970649895178197,0.20964360587002095,0.2753319357092942,0.0782669461914745,DG_Glut,0,1,1
chr13_1194,0.16981132075471697,0.13836477987421383,0.22012578616352202,0.05031446540880505,DG_Glut,2,2,2
chr13_1367,0.13277428371767994,0.1222921034241789,0.17470300489168414,0.0419287211740042,DG_Glut,2,2,2
chr13_1385,0.17819706498951782,0.17120894479385046,0.23130677847658979,0.05310971348707197,DG_Glut,2,2,2
chr13_1451,0.11320754716981132,0.10971348707197764,0.1607267645003494,0.04751921733053807,DG_Glut,2,0,0
chr13_1518,0.16981132075471697,0.15373864430468204,0.2082459818308875,0.03843466107617052,DG_Glut,2,2,0
chr13_1630,0.11390635918937805,0.11740041928721175,0.17260656883298392,0.058700209643605866,DG_Glut,2,2,2
chr13_1703,0.14954577218728163,0.1586303284416492,0.2124388539482879,0.06289308176100628,DG_Glut,2,0,2
chr13_1713,0.24947589098532494,0.21593291404612158,0.29000698812019565,0.040531097134870714,DG_Glut,2,2,2
chr13_1726,0.3004891684136967,0.25366876310272535,0.36058700209643607,0.060097833682739354,DG_Glut,2,2,2
chr13_1751,0.1816911250873515,0.16771488469601678,0.22571628232005592,0.04402515723270442,DG_Glut,2,2,2
chr13_1800,0.2180293501048218,0.22501747030048916,0.2886093640810622,0.07058001397624039,DG_Glut,2,2,2
chr13_1893,0.1663172606568833,0.1488469601677149,0.22292103424178897,0.056603773584905676,DG_Glut,2,2,2
chr13_2090,0.3312368972746331,0.29909154437456326,0.4088050314465409,0.07756813417190778,DG_Glut,2,2,2
chr13_2106,0.19636617749825297,0.2124388539482879,0.2690426275331936,0.07267645003494061,DG_Glut,2,2,2
chr13_2151,0.2103424178895877,0.21174004192872117,0.28441649196366176,0.07407407407407404,DG_Glut,2,2,2
chr13_2258,0.1774982529699511,0.17540181691125087,0.2278127183787561,0.05031446540880502,DG_Glut,0,0,0
chr13_2291,0.15234102026554858,0.16002795248078266,0.21872816212438853,0.06638714185883995,DG_Glut,2,2,2
chr13_2419,0.2564640111809923,0.22012578616352202,0.2921034241788959,0.035639412997903575,DG_Glut,2,2,2
chr13_3348,0.1278825995807128,0.12089447938504543,0.1740041928721174,0.04612159329140461,DG_Glut,2,2,2
chr13_3374,0.10761705101327743,0.09084556254367575,0.14954577218728163,0.0419287211740042,DG_Glut,2,2,2
chr13_3636,0.13277428371767994,0.14814814814814814,0.19077568134171907,0.058001397624039136,DG_Glut,2,2,2
chr13_3694,0.15583508036338226,0.15723270440251572,0.22082459818308875,0.0649895178197065,DG_Glut,2,2,2
chr13_3710,0.13626834381551362,0.14046121593291405,0.20195667365478687,0.06568832983927325,DG_Glut,2,2,2
chr13_3731,0.1111111111111111,0.1013277428371768,0.15653389238294899,0.04542278127183788,DG_Glut,2,2,2
chr13_3966,0.07547169811320754,0.09154437456324249,0.1320754716981132,0.05660377358490566,DG_Glut,0,0,0
chr13_4034,0.13556953179594688,0.13137665967854648,0.18238993710691823,0.04682040531097134,DG_Glut,2,2,2
chr13_4069,0.18378756114605171,0.20754716981132076,0.2851153039832285,0.10132774283717677,DG_Glut,2,2,2
chr13_4369,0.13487071977638015,0.14675052410901468,0.20335429769392033,0.06848357791754017,DG_Glut,0,2,2
chr13_4415,0.2746331236897275,0.26275331935709295,0.33752620545073375,0.06289308176100628,DG_Glut,2,2,2
chr13_4439,0.10272536687631027,0.09084556254367575,0.14116002795248078,0.03843466107617051,DG_Glut,0,2,0
chr13_4470,0.13277428371767994,0.14046121593291405,0.19077568134171907,0.058001397624039136,DG_Glut,0,2,2
chr13_4521,0.08735150244584207,0.1069182389937107,0.1453529000698812,0.05800139762403912,DG_Glut,2,2,0
chr13_4532,0.18588399720475193,0.16002795248078266,0.23340321453529,0.04751921733053807,DG_Glut,2,0,2
chr13_4546,0.1278825995807128,0.1509433962264151,0.18378756114605171,0.05590496156533892,DG_Glut,2,2,2
chr14_486,0.14675052410901468,0.1264849755415793,0.18518518518518517,0.038434661076170495,DG_Glut,2,2,2
chr14_565,0.12928022361984626,0.0957372466806429,0.1586303284416492,0.029350104821802947,DG_Glut,1,1,1
chr14_942,0.19077568134171907,0.17889587700908455,0.2389937106918239,0.04821802935010483,DG_Glut,2,2,2
chr14_961,0.23340321453529,0.22641509433962265,0.3039832285115304,0.07058001397624042,DG_Glut,2,2,2
chr14_1067,0.143256464011181,0.13696715583508037,0.19007686932215234,0.04682040531097134,DG_Glut,2,2,2
chr14_1111,0.2907058001397624,0.24598183088749126,0.3228511530398323,0.03214535290006992,DG_Glut,2,2,2
chr14_1140,0.08735150244584207,0.09154437456324249,0.14116002795248078,0.05380852550663871,DG_Glut,1,2,2
chr14_1178,0.18029350104821804,0.1453529000698812,0.22082459818308875,0.040531097134870714,DG_Glut,2,2,2
chr14_1260,0.2508735150244584,0.18099231306778477,0.23619846261355695,-0.014675052410901473,DG_Glut,0,1,1
chr14_1272,0.13067784765897975,0.1090146750524109,0.17819706498951782,0.04751921733053807,DG_Glut,2,2,2
chr14_1301,0.15164220824598182,0.17120894479385046,0.21453529000698812,0.0628930817610063,DG_Glut,2,2,0
chr14_1346,0.1684136967155835,0.12858141160027953,0.18448637316561844,0.016072676450034934,DG_Glut,2,2,0
chr14_1392,0.3039832285115304,0.26275331935709295,0.3640810621942697,0.0600978336827393,DG_Glut,2,2,2
chr14_1559,0.07896575821104122,0.06359189378057302,0.1187980433263452,0.039832285115303984,DG_Glut,2,2,2
chr14_2095,0.1761006289308176,0.15024458420684836,0.20614954577218728,0.030048916841369677,DG_Glut,2,1,2
chr14_2307,0.11600279524807827,0.0957372466806429,0.14605171208944795,0.030048916841369677,DG_Glut,0,0,0
chr14_2384,0.1334730957372467,0.14605171208944795,0.20614954577218728,0.07267645003494058,DG_Glut,2,2,2
chr14_2410,0.11809923130677848,0.11600279524807827,0.16701607267645002,0.048916841369671546,DG_Glut,0,0,0
chr14_2535,0.0803633822501747,0.09503843466107617,0.13277428371767994,0.05241090146750524,DG_Glut,1,0,0
chr14_2541,0.16981132075471697,0.17470300489168414,0.2222222222222222,0.05241090146750524,DG_Glut,1,2,2
chr14_2601,0.13137665967854648,0.1320754716981132,0.19776380153738643,0.06638714185883995,DG_Glut,1,1,1
chr14_2624,0.13277428371767994,0.11949685534591195,0.17120894479385046,0.03843466107617052,DG_Glut,2,2,2
chr14_2689,0.20614954577218728,0.18099231306778477,0.2529699510831586,0.04682040531097134,DG_Glut,1,1,1
chr14_2718,0.12928022361984626,0.1222921034241789,0.18308874912648498,0.05380852550663873,DG_Glut,0,0,0
chr14_2793,0.17889587700908455,0.17540181691125087,0.23619846261355695,0.057302585604472406,DG_Glut,2,0,0
chr14_2923,0.15932914046121593,0.14116002795248078,0.19636617749825297,0.037037037037037035,DG_Glut,0,0,2
chr14_3164,0.15443745632424877,0.16142557651991615,0.2278127183787561,0.07337526205450734,DG_Glut,0,0,0
chr14_3210,0.1984626135569532,0.2222222222222222,0.28232005590496156,0.08385744234800838,DG_Glut,2,2,2
chr14_4141,0.1984626135569532,0.1684136967155835,0.2508735150244584,0.05241090146750524,DG_Glut,0,0,0
chr14_4238,0.24109014675052412,0.2662473794549266,0.32424877707896577,0.08315863032844165,DG_Glut,2,2,2
chr14_4850,0.1663172606568833,0.16142557651991615,0.23410202655485673,0.06778476589797344,DG_Glut,2,2,2
chr15_478,0.15793151642208245,0.15932914046121593,0.24388539482879107,0.08595387840670862,DG_Glut,2,0,0
chr15_513,0.19217330538085256,0.14255765199161424,0.20405310971348709,0.011879804332634525,DG_Glut,0,0,0
chr15_1040,0.21733053808525507,0.2026554856743536,0.27672955974842767,0.059399021663172596,DG_Glut,2,2,2
chr15_1092,0.30118798043326345,0.3158630328441649,0.4129979035639413,0.11180992313067784,DG_Glut,2,2,2
chr15_1115,0.18029350104821804,0.15932914046121593,0.2222222222222222,0.041928721174004174,DG_Glut,2,0,1
chr15_1380,0.21104122990915444,0.1949685534591195,0.2543675751222921,0.043326345213137635,DG_Glut,2,2,2
chr15_1415,0.08944793850454227,0.09993011879804332,0.14046121593291405,0.05101327742837178,DG_Glut,2,2,2
chr15_1494,0.15234102026554858,0.11809923130677848,0.2026554856743536,0.05031446540880502,DG_Glut,2,2,2
chr15_1530,0.10482180293501048,0.09643605870020965,0.1474493361285814,0.04262753319357093,DG_Glut,0,2,2
chr15_1574,0.15443745632424877,0.15513626834381553,0.24598183088749126,0.09154437456324249,DG_Glut,2,2,2
chr15_1594,0.17260656883298392,0.17051013277428373,0.2557651991614256,0.08315863032844167,DG_Glut,2,2,2
chr15_1606,0.1893780573025856,0.18588399720475193,0.2613556953179595,0.07197763801537388,DG_Glut,2,2,2
chr15_1626,0.09643605870020965,0.09993011879804332,0.15513626834381553,0.05870020964360588,DG_Glut,2,2,2
chr15_1717,0.13067784765897975,0.1222921034241789,0.18238993710691823,0.05171208944793848,DG_Glut,2,2,2
chr15_1952,0.0957372466806429,0.09154437456324249,0.15443745632424877,0.058700209643605866,DG_Glut,2,0,0
chr15_2338,0.18308874912648498,0.16981132075471697,0.2236198462613557,0.040531097134870714,DG_Glut,2,2,2
chr15_2444,0.07547169811320754,0.05870020964360587,0.11390635918937805,0.03843466107617051,DG_Glut,2,0,2
chr15_2479,0.15513626834381553,0.1474493361285814,0.20335429769392033,0.0482180293501048,DG_Glut,2,2,2
chr15_2587,0.14395527603074773,0.1243885394828791,0.18588399720475193,0.0419287211740042,DG_Glut,2,2,2
chr15_2659,0.09154437456324249,0.07197763801537387,0.13487071977638015,0.04332634521313766,DG_Glut,0,0,0
chr15_2666,0.18308874912648498,0.18588399720475193,0.23969252271139063,0.05660377358490565,DG_Glut,1,0,0
chr15_2730,0.12578616352201258,0.09433962264150944,0.1586303284416492,0.032844164919636626,DG_Glut,1,0,0
chr15_2857,0.12159329140461216,0.11809923130677848,0.1928721174004193,0.07127882599580714,DG_Glut,2,2,2
chr15_2876,0.15024458420684836,0.1222921034241789,0.17330538085255065,0.02306079664570229,DG_Glut,1,1,1
chr15_2901,0.11390635918937805,0.12928022361984626,0.1642208245981831,0.05031446540880505,DG_Glut,2,2,2
chr15_2922,0.17819706498951782,0.17120894479385046,0.22851153039832284,0.05031446540880502,DG_Glut,0,0,0
chr15_3096,0.19217330538085256,0.20055904961565338,0.26484975541579314,0.07267645003494058,DG_Glut,2,0,2
chr15_3109,0.18518518518518517,0.1795946890286513,0.2348008385744235,0.04961565338923832,DG_Glut,2,2,2
chr15_3638,0.10552061495457722,0.10761705101327743,0.1628232005590496,0.05730258560447239,DG_Glut,2,0,2
chr15_3691,0.10062893081761007,0.08735150244584207,0.1376659678546471,0.037037037037037035,DG_Glut,2,0,2
chr15_3782,0.1222921034241789,0.10761705101327743,0.1642208245981831,0.0419287211740042,DG_Glut,1,0,0
chr15_3829,0.12299091544374563,0.1376659678546471,0.18099231306778477,0.058001397624039136,DG_Glut,1,1,0
chr15_3868,0.10062893081761007,0.07686932215234102,0.1334730957372467,0.032844164919636626,DG_Glut,2,0,0
chr15_4119,0.06778476589797344,0.061495457721872815,0.11740041928721175,0.049615653389238304,DG_Glut,0,0,0
chr16_241,0.14465408805031446,0.1264849755415793,0.17819706498951782,0.033542976939203356,DG_Glut,2,2,2
chr16_259,0.23130677847658979,0.22292103424178897,0.27952480782669464,0.04821802935010486,DG_Glut,2,2,2
chr16_335,0.16002795248078266,0.13906359189378056,0.19077568134171907,0.030747728860936407,DG_Glut,2,2,2
chr16_403,0.22501747030048916,0.20405310971348709,0.27044025157232704,0.04542278127183788,DG_Glut,2,2,2
chr16_434,0.13417190775681342,0.14954577218728163,0.20545073375262055,0.07127882599580712,DG_Glut,2,2,2
chr16_457,0.23829489867225717,0.206848357791754,0.30468204053109715,0.06638714185883998,DG_Glut,2,2,2
chr16_647,0.09783368273934312,0.07826694619147449,0.12928022361984626,0.03144654088050314,DG_Glut,1,1,1
chr16_759,0.17120894479385046,0.13696715583508037,0.1893780573025856,0.018169112508735152,DG_Glut,1,1,1
chr16_847,0.13626834381551362,0.1509433962264151,0.19357092941998602,0.057302585604472406,DG_Glut,2,2,2
chr16_872,0.14605171208944795,0.16212438853948288,0.20545073375262055,0.059399021663172596,DG_Glut,2,2,2
chr16_902,0.16491963661774983,0.1740041928721174,0.21733053808525507,0.05241090146750524,DG_Glut,2,2,2
chr16_914,0.27672955974842767,0.2809224318658281,0.3591893780573026,0.08245981830887494,DG_Glut,2,2,2
chr16_959,0.22571628232005592,0.22851153039832284,0.29559748427672955,0.06988120195667363,DG_Glut,2,2,2
chr16_1003,0.0803633822501747,0.09084556254367575,0.13487071977638015,0.05450733752620546,DG_Glut,2,0,2
chr16_1038,0.1264849755415793,0.10412299091544375,0.18518518518518517,0.058700209643605866,DG_Glut,2,2,2
chr16_1049,0.1111111111111111,0.09713487071977638,0.15932914046121593,0.04821802935010483,DG_Glut,2,2,2
chr16_1153,0.13906359189378056,0.1069182389937107,0.17889587700908455,0.039832285115303984,DG_Glut,2,2,0
chr16_1184,0.18867924528301888,0.14465408805031446,0.20964360587002095,0.020964360587002073,DG_Glut,2,2,2
chr16_1223,0.17120894479385046,0.16002795248078266,0.22431865828092243,0.05310971348707197,DG_Glut,2,2,2
chr16_1243,0.18448637316561844,0.1795946890286513,0.23130677847658979,0.04682040531097134,DG_Glut,2,2,2
chr16_1269,0.21663172606568834,0.15443745632424877,0.23060796645702306,0.013976240391334716,DG_Glut,0,0,0
chr16_1350,0.15373864430468204,0.16491963661774983,0.20964360587002095,0.05590496156533892,DG_Glut,0,0,0
chr16_1599,0.13696715583508037,0.10761705101327743,0.1642208245981831,0.02725366876310273,DG_Glut,2,2,2
chr16_1650,0.17051013277428373,0.1530398322851153,0.2103424178895877,0.039832285115303984,DG_Glut,2,2,2
chr16_1687,0.1376659678546471,0.15443745632424877,0.1893780573025856,0.05171208944793851,DG_Glut,2,0,2
chr16_1789,0.24598183088749126,0.23130677847658979,0.32075471698113206,0.0747728860936408,DG_Glut,2,0,0
chr16_1806,0.09014675052410902,0.08665269042627533,0.14465408805031446,0.05450733752620544,DG_Glut,2,2,2
chr16_2219,0.11180992313067785,0.10761705101327743,0.17889587700908455,0.0670859538784067,DG_Glut,2,2,2
chr16_2374,0.14465408805031446,0.1586303284416492,0.19566736547868624,0.05101327742837178,DG_Glut,2,2,2
chr16_2977,0.10062893081761007,0.09294199860237597,0.14395527603074773,0.04332634521313766,DG_Glut,2,2,2
chr16_2993,0.07337526205450734,0.0803633822501747,0.1243885394828791,0.051013277428371764,DG_Glut,0,0,0
chr16_3300,0.0517120894479385,0.041928721174004195,0.09294199860237597,0.041229909154437465,DG_Glut,2,0,2
chr16_3432,0.09713487071977638,0.08385744234800839,0.13417190775681342,0.03703703703703705,DG_Glut,0,0,0
chr16_3512,0.116701607267645,0.11600279524807827,0.1740041928721174,0.057302585604472406,DG_Glut,0,0,0
chr16_3608,0.20614954577218728,0.16142557651991615,0.2292103424178896,0.02306079664570232,DG_Glut,0,0,0
chr16_3629,0.13836477987421383,0.13067784765897975,0.18588399720475193,0.0475192173305381,DG_Glut,0,0,0
chr16_3654,0.2026554856743536,0.17540181691125087,0.2662473794549266,0.063591893780573,DG_Glut,2,1,2
chr16_3692,0.19636617749825297,0.17470300489168414,0.23619846261355695,0.039832285115303984,DG_Glut,0,2,2
chr16_3744,0.3025856044723969,0.32634521313766596,0.39552760307477286,0.09294199860237595,DG_Glut,2,2,2
chr17_142,0.1949685534591195,0.21872816212438853,0.259958071278826,0.06498951781970647,DG_Glut,2,2,2
chr17_231,0.15723270440251572,0.16561844863731656,0.22571628232005592,0.0684835779175402,DG_Glut,2,2,2
chr17_344,0.19077568134171907,0.16491963661774983,0.23200559049615654,0.04122990915443747,DG_Glut,2,1,1
chr17_390,0.09433962264150944,0.12368972746331237,0.1663172606568833,0.07197763801537385,DG_Glut,2,2,2
chr17_413,0.17679944095038436,0.18029350104821804,0.23689727463312368,0.06009783368273933,DG_Glut,2,2,0
chr17_480,0.28162124388539483,0.2802236198462614,0.3787561146051712,0.09713487071977639,DG_Glut,2,2,2
chr17_581,0.20125786163522014,0.1914744933612858,0.2543675751222921,0.05310971348707194,DG_Glut,2,2,2
chr17_620,0.21663172606568834,0.1740041928721174,0.259958071278826,0.043326345213137635,DG_Glut,2,2,2
chr17_1196,0.16701607267645002,0.16002795248078266,0.21174004192872117,0.04472396925227115,DG_Glut,2,2,2
chr17_1240,0.12578616352201258,0.1474493361285814,0.18238993710691823,0.05660377358490565,DG_Glut,2,2,2
chr17_1704,0.08735150244584207,0.07896575821104122,0.1376659678546471,0.050314465408805034,DG_Glut,2,2,2
chr17_2032,0.10971348707197764,0.1090146750524109,0.1607267645003494,0.05101327742837175,DG_Glut,2,2,2
chr17_2622,0.10482180293501048,0.08455625436757512,0.13487071977638015,0.030048916841369677,DG_Glut,2,2,2
chr17_2661,0.19357092941998602,0.16701607267645002,0.22641509433962265,0.032844164919636626,DG_Glut,2,2,2
chr17_2727,0.10621942697414395,0.07197763801537387,0.13417190775681342,0.027952480782669473,DG_Glut,2,2,2
chr17_2839,0.11390635918937805,0.13277428371767994,0.1816911250873515,0.06778476589797344,DG_Glut,2,2,2
chr17_2932,0.20125786163522014,0.19357092941998602,0.28721174004192873,0.0859538784067086,DG_Glut,2,2,2
chr17_3209,0.16981132075471697,0.17260656883298392,0.23619846261355695,0.06638714185883998,DG_Glut,2,2,2
chr17_3331,0.20894479385045422,0.17330538085255065,0.2375960866526904,0.02865129280223619,DG_Glut,2,2,2
chr17_3491,0.25925925925925924,0.25716282320055905,0.31446540880503143,0.05520614954577219,DG_Glut,2,2,2
chr17_3519,0.20195667365478687,0.1928721174004193,0.24807826694619148,0.04612159329140461,DG_Glut,2,2,2
chr17_3530,0.09014675052410902,0.09853249475890985,0.14605171208944795,0.05590496156533893,DG_Glut,0,0,0
chr17_3546,0.1376659678546471,0.15164220824598182,0.2124388539482879,0.0747728860936408,DG_Glut,2,2,2
chr18_168,0.1928721174004193,0.1586303284416492,0.2124388539482879,0.019566736547868613,DG_Glut,2,2,2
chr18_397,0.14465408805031446,0.15373864430468204,0.22012578616352202,0.07547169811320756,DG_Glut,2,2,2
chr18_421,0.1111111111111111,0.12159329140461216,0.18099231306778477,0.06988120195667366,DG_Glut,2,0,2
chr18_622,0.11600279524807827,0.11740041928721175,0.17819706498951782,0.062194269741439545,DG_Glut,2,2,2
chr18_1298,0.13836477987421383,0.12368972746331237,0.1761006289308176,0.037735849056603765,DG_Glut,2,2,2
chr18_1372,0.13626834381551362,0.10621942697414395,0.16002795248078266,0.02375960866526905,DG_Glut,1,1,1
chr18_1472,0.22711390635918938,0.1893780573025856,0.2557651991614256,0.028651292802236217,DG_Glut,1,1,1
chr18_1490,0.13976240391334732,0.11320754716981132,0.18448637316561844,0.04472396925227112,DG_Glut,2,2,2
chr18_1565,0.24109014675052412,0.21104122990915444,0.31306778476589797,0.07197763801537385,DG_Glut,2,2,2
chr18_1609,0.24528301886792453,0.25157232704402516,0.31795946890286514,0.07267645003494061,DG_Glut,2,2,2
chr18_2159,0.1914744933612858,0.16771488469601678,0.26484975541579314,0.07337526205450734,DG_Glut,2,2,2
chr18_2254,0.17819706498951782,0.18448637316561844,0.23340321453529,0.05520614954577219,DG_Glut,2,2,2
chr18_2295,0.22082459818308875,0.22012578616352202,0.2718378756114605,0.05101327742837175,DG_Glut,2,2,2
chr18_2490,0.2697414395527603,0.2431865828092243,0.34102026554856746,0.07127882599580715,DG_Glut,2,2,2
chr18_2502,0.21104122990915444,0.19007686932215234,0.2585604472396925,0.04751921733053807,DG_Glut,2,2,2
chr18_2520,0.2082459818308875,0.19916142557651992,0.2613556953179595,0.053109713487072,DG_Glut,2,2,2
chr18_2589,0.05450733752620545,0.07197763801537387,0.10552061495457722,0.05101327742837177,DG_Glut,0,0,0
chr18_2630,0.19007686932215234,0.15932914046121593,0.22431865828092243,0.034241788958770086,DG_Glut,0,0,0
chr18_2662,0.116701607267645,0.0992313067784766,0.15793151642208245,0.041229909154437444,DG_Glut,2,1,2
chr18_2739,0.12508735150244585,0.10062893081761007,0.15513626834381553,0.030048916841369677,DG_Glut,1,1,1
chr18_2748,0.10761705101327743,0.09993011879804332,0.16771488469601678,0.060097833682739354,DG_Glut,2,0,2
chr18_2787,0.13137665967854648,0.11041229909154437,0.16911250873515024,0.037735849056603765,DG_Glut,0,0,0
chr18_2807,0.09014675052410902,0.08525506638714186,0.1474493361285814,0.05730258560447239,DG_Glut,2,0,0
chr18_2818,0.14814814814814814,0.129979035639413,0.1872816212438854,0.03913347309573725,DG_Glut,0,0,0
chr18_2945,0.1474493361285814,0.1663172606568833,0.20475192173305382,0.057302585604472406,DG_Glut,2,2,2
chr18_2955,0.16142557651991615,0.15164220824598182,0.20475192173305382,0.04332634521313766,DG_Glut,2,2,2
chr18_2969,0.11180992313067785,0.12928022361984626,0.16981132075471697,0.05800139762403912,DG_Glut,1,1,1
chr18_3165,0.13626834381551362,0.11041229909154437,0.16981132075471697,0.033542976939203356,DG_Glut,0,0,0
chr18_3364,0.06638714185883997,0.09084556254367575,0.12089447938504543,0.05450733752620546,DG_Glut,0,0,2
chr19_341,0.1761006289308176,0.1488469601677149,0.2103424178895877,0.034241788958770114,DG_Glut,2,2,2
chr19_584,0.10272536687631027,0.08385744234800839,0.17679944095038436,0.07407407407407408,DG_Glut,2,2,2
chr19_831,0.11809923130677848,0.1187980433263452,0.1761006289308176,0.05800139762403912,DG_Glut,2,2,2
chr19_893,0.23130677847658979,0.2431865828092243,0.3025856044723969,0.07127882599580712,DG_Glut,2,2,2
chr19_916,0.2655485674353599,0.246680642907058,0.32983927323549966,0.06429070580013979,DG_Glut,2,2,2
chr19_930,0.19217330538085256,0.16911250873515024,0.22990915443745633,0.037735849056603765,DG_Glut,2,2,2
chr19_971,0.3494060097833683,0.2976939203354298,0.3822501747030049,0.0328441649196366,DG_Glut,2,2,2
chr19_1027,0.07547169811320754,0.05520614954577219,0.1111111111111111,0.03563941299790356,DG_Glut,0,2,2
chr19_1097,0.36547868623340324,0.35429769392033544,0.4227812718378756,0.05730258560447238,DG_Glut,2,2,2
chr19_1209,0.11041229909154437,0.1013277428371768,0.16561844863731656,0.05520614954577219,DG_Glut,2,2,2
chr19_1309,0.1418588399720475,0.103424178895877,0.1642208245981831,0.02236198462613559,DG_Glut,2,2,2
chr19_1443,0.116701607267645,0.09503843466107617,0.16212438853948288,0.04542278127183788,DG_Glut,2,2,2
